Sample in Buffer,Sample in Window,TRIGGER,i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/probe0[47:0],i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tdata[511:0],i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tkeep[63:0],i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tuser,i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tvalid,i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tlast,Interface_(i3:s0)_(cmac_usplus_0_axis_rx)[2:0],T_Channel_(i3:s0)_(cmac_usplus_0_axis_rx)[2:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
396,12,0,000411b5ca1d,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb,0000000000000000,0,0,0,"_","_"
397,13,0,000411b5ca1e,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb,0000000000000000,0,0,0,"_","_"
398,14,0,000411b5ca1f,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb,0000000000000000,0,0,0,"_","_"
399,15,0,000411b5ca20,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb,0000000000000000,0,0,0,"_","_"
400,0,1,000411b5fe31,80fe0000000090380087d3e473ff0100000000000000000002ffa10003feff31530e00000000000080feff3a200000000060dd86a1000331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
401,1,0,000411b5fe32,00000000000000000000000000000000000000000000001e000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
402,2,0,000411b5fe33,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
403,3,0,000411b5fe34,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
404,4,0,000411b5fe35,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
405,5,0,000411b5fe36,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
406,6,0,000411b5fe37,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
407,7,0,000411b5fe38,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
408,8,0,000411b5fe39,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
409,9,0,000411b5fe3a,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
410,10,0,000411b5fe3b,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
411,11,0,000411b5fe3c,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
412,12,0,000411b5fe3d,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
413,13,0,000411b5fe3e,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
414,14,0,000411b5fe3f,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
415,15,0,000411b5fe40,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
416,0,1,000411b798db,80fe0000000090380087d3e473ff0100000000000000000002ffa10003feff31530e00000000000080feff3a200000000060dd86a1000331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
417,1,0,000411b798dc,000000000000001e000000000000001e000000000000001e000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
418,2,0,000411b798dd,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
419,3,0,000411b798de,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
420,4,0,000411b798df,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
421,5,0,000411b798e0,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
422,6,0,000411b798e1,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
423,7,0,000411b798e2,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
424,8,0,000411b798e3,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
425,9,0,000411b798e4,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
426,10,0,000411b798e5,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
427,11,0,000411b798e6,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
428,12,0,000411b798e7,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
429,13,0,000411b798e8,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
430,14,0,000411b798e9,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
431,15,0,000411b798ea,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
432,0,1,000411b97c0d,80fe0000000050390087d3e473ff0100000000000000000002ff410003feff31530e00000000000080feff3a200000000060dd8641000331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
433,1,0,000411b97c0e,0000000000000000000000000000001e000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
434,2,0,000411b97c0f,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000056f53d5041000331530c,0000000000000000,0,0,0,"_","_"
435,3,0,000411b97c10,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000056f53d5041000331530c,0000000000000000,0,0,0,"_","_"
436,4,0,000411b97c11,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000056f53d5041000331530c,0000000000000000,0,0,0,"_","_"
437,5,0,000411b97c12,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000056f53d5041000331530c,0000000000000000,0,0,0,"_","_"
438,6,0,000411b97c13,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000056f53d5041000331530c,0000000000000000,0,0,0,"_","_"
439,7,0,000411b97c14,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000056f53d5041000331530c,0000000000000000,0,0,0,"_","_"
440,8,0,000411b97c15,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000056f53d5041000331530c,0000000000000000,0,0,0,"_","_"
441,9,0,000411b97c16,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000056f53d5041000331530c,0000000000000000,0,0,0,"_","_"
442,10,0,000411b97c17,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000056f53d5041000331530c,0000000000000000,0,0,0,"_","_"
443,11,0,000411b97c18,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000056f53d5041000331530c,0000000000000000,0,0,0,"_","_"
444,12,0,000411b97c19,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000056f53d5041000331530c,0000000000000000,0,0,0,"_","_"
445,13,0,000411b97c1a,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000056f53d5041000331530c,0000000000000000,0,0,0,"_","_"
446,14,0,000411b97c1b,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000056f53d5041000331530c,0000000000000000,0,0,0,"_","_"
447,15,0,000411b97c1c,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000056f53d5041000331530c,0000000000000000,0,0,0,"_","_"
448,0,1,000411bb331d,80fe0000000050390087d3e473ff0100000000000000000002ff410003feff31530e00000000000080feff3a200000000060dd8641000331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
449,1,0,000411bb331e,00000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe0000000050393d5041000331530c0101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
450,2,0,000411bb331f,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
451,3,0,000411bb3320,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
452,4,0,000411bb3321,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
453,5,0,000411bb3322,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
454,6,0,000411bb3323,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
455,7,0,000411bb3324,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
456,8,0,000411bb3325,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
457,9,0,000411bb3326,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
458,10,0,000411bb3327,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
459,11,0,000411bb3328,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
460,12,0,000411bb3329,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
461,13,0,000411bb332a,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
462,14,0,000411bb332b,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
463,15,0,000411bb332c,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
464,0,1,000411e843e2,80fe0000000010370087d3e473ff0100000000000000000002ff610103feff31530e00000000000080feff3a200000000060dd8661010331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
465,1,0,000411e843e3,000000000000000000000000000000000000000000000000000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
466,2,0,000411e843e4,000000000000000000000000000000000000000000000000000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
467,3,0,000411e843e5,000000000000000000000000000000000000000000000000000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
468,4,0,000411e843e6,000000000000000000000000000000000000000000000000000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
469,5,0,000411e843e7,000000000000000000000000000000000000000000000000000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
470,6,0,000411e843e8,000000000000000000000000000000000000000000000000000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
471,7,0,000411e843e9,000000000000000000000000000000000000000000000000000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
472,8,0,000411e843ea,000000000000000000000000000000000000000000000000000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
473,9,0,000411e843eb,000000000000000000000000000000000000000000000000000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
474,10,0,000411e843ec,000000000000000000000000000000000000000000000000000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
475,11,0,000411e843ed,000000000000000000000000000000000000000000000000000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
476,12,0,000411e843ee,000000000000000000000000000000000000000000000000000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
477,13,0,000411e843ef,000000000000000000000000000000000000000000000000000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
478,14,0,000411e843f0,000000000000000000000000000000000000000000000000000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
479,15,0,000411e843f1,000000000000000000000000000000000000000000000000000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
480,0,1,000411f04ab4,80fe00000000d0360087d3e473ff0100000000000000000002ff810103feff31530e00000000000080feff3a200000000060dd8681010331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
481,1,0,000411f04ab5,0000000000000000000000000000001e000000000000001e000000000000001e00000000000093d368cb81010331530c0101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
482,2,0,000411f04ab6,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000093d368cb81010331530c,0000000000000000,0,0,0,"_","_"
483,3,0,000411f04ab7,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000093d368cb81010331530c,0000000000000000,0,0,0,"_","_"
484,4,0,000411f04ab8,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000093d368cb81010331530c,0000000000000000,0,0,0,"_","_"
485,5,0,000411f04ab9,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000093d368cb81010331530c,0000000000000000,0,0,0,"_","_"
486,6,0,000411f04aba,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000093d368cb81010331530c,0000000000000000,0,0,0,"_","_"
487,7,0,000411f04abb,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000093d368cb81010331530c,0000000000000000,0,0,0,"_","_"
