request_id,xid,worker_id,ok,request_bytes,response_bytes,server_rx_enter_ns,server_rx_unblock_ns,server_rx_exit_ns,server_unmarshal_enter_ns,server_unmarshal_exit_ns,server_handler_enter_ns,server_handler_exit_ns,server_marshal_enter_ns,server_marshal_exit_ns,server_tx_enter_ns,server_tx_exit_ns,timestamp_overhead_ns,timestamp_call_count
1834,-338805142,0,1,48,8,114923557280,114923577320,114923577570,114923577650,114923578300,114923578420,114923578530,114923578620,114923578940,114923579030,114923581680,50,11
1835,-322027926,0,1,48,8,114923651090,114923668500,114923668750,114923668820,114923669480,114923669600,114923669700,114923669800,114923670120,114923670210,114923672820,50,11
1836,-305250710,0,1,48,8,114923742170,114923758100,114923758350,114923758420,114923759100,114923759220,114923759330,114923759420,114923759740,114923759830,114923762470,50,11
1837,-288473494,0,1,48,8,114923831840,114923849170,114923849430,114923849500,114923850150,114923850280,114923850380,114923850470,114923850790,114923850880,114923853500,50,11
1838,-271696278,0,1,48,8,114923922940,114923955440,114923955700,114923955770,114923956430,114923956550,114923956650,114923956750,114923957070,114923957150,114923959790,50,11
1839,-254919062,0,1,48,8,114924037890,114924055930,114924056180,114924056250,114924056930,114924057050,114924057140,114924057240,114924057560,114924057650,114924060280,50,11
1840,-238141846,0,1,48,8,114924146890,114924148910,114924149160,114924149240,114924149920,114924150050,114924150150,114924150290,114924150610,114924150700,114924153360,50,11
1841,-221364630,0,1,48,8,114924223050,114924240460,114924240720,114924240790,114924241450,114924241570,114924241670,114924241770,114924242090,114924242170,114924244810,50,11
1842,-204587414,0,1,48,8,114924314230,114924329970,114924330220,114924330290,114924330970,114924331090,114924331190,114924331290,114924331610,114924331700,114924334340,50,11
1843,-187810198,0,1,48,8,114924403710,114924419500,114924419760,114924419830,114924420480,114924420610,114924420710,114924420800,114924421120,114924421210,114924423830,50,11
1844,-171032982,0,1,48,8,114924493240,114924508570,114924508830,114924508900,114924509560,114924509680,114924509780,114924509880,114924510200,114924510280,114924512930,50,11
1845,-154255766,0,1,48,8,114924582390,114924597970,114924598230,114924598300,114924598960,114924599080,114924599180,114924599280,114924599590,114924599680,114924602320,50,11
1846,-137478550,0,1,48,8,114924671730,114924687180,114924687430,114924687500,114924688160,114924688280,114924688380,114924688480,114924688800,114924688890,114924691540,50,11
1847,-120701334,0,1,48,8,114924760940,114924775740,114924775990,114924776060,114924776720,114924776840,114924776940,114924777040,114924777360,114924777450,114924780080,50,11
1848,-103924118,0,1,48,8,114924849450,114924866080,114924866330,114924866400,114924867060,114924867180,114924867280,114924867380,114924867700,114924867790,114924870450,50,11
1849,-87146902,0,1,48,8,114924948920,114924974510,114924974760,114924974830,114924975580,114924975710,114924975800,114924975900,114924976210,114924976300,114924978920,50,11
1850,-70369686,0,1,48,8,114925048730,114925074630,114925074880,114925074960,114925075610,114925075730,114925075840,114925075930,114925076250,114925076340,114925078990,50,11
1851,-53592470,0,1,48,8,114925148500,114925165890,114925166140,114925166210,114925166870,114925166990,114925167090,114925167190,114925167510,114925167600,114925170220,50,11
1852,-36815254,0,1,48,8,114925239650,114925257270,114925257530,114925257600,114925258260,114925258380,114925258480,114925258580,114925258900,114925258980,114925261620,50,11
1853,-20038038,0,1,48,8,114925331900,114925347050,114925347300,114925347370,114925348030,114925348150,114925348260,114925348350,114925348670,114925348760,114925351370,50,11
1854,-3260822,0,1,48,8,114925420820,114925436370,114925436630,114925436700,114925437360,114925437480,114925437580,114925437680,114925438000,114925438080,114925440720,50,11
1855,13581930,0,1,48,8,114925510130,114925525750,114925526010,114925526080,114925526740,114925526860,114925526960,114925527060,114925527380,114925527460,114925530090,50,11
1856,30359146,0,1,48,8,114925599490,114925616240,114925616490,114925616560,114925617220,114925617340,114925617440,114925617540,114925617860,114925617950,114925620590,50,11
1857,47136362,0,1,48,8,114925689900,114925704700,114925704950,114925705030,114925705680,114925705800,114925705910,114925706000,114925706320,114925706410,114925709020,50,11
1858,63913578,0,1,48,8,114925778340,114925793340,114925793590,114925793670,114925794320,114925794440,114925794550,114925794640,114925794960,114925795050,114925797680,50,11
1859,80690794,0,1,48,8,114925867030,114925881780,114925882050,114925882130,114925882780,114925882900,114925883010,114925883100,114925883420,114925883510,114925886130,50,11
1860,97468010,0,1,48,8,114925965110,114926000160,114926000420,114926000490,114926001190,114926001310,114926001410,114926001550,114926001870,114926001950,114926004600,50,11
1861,114245226,0,1,48,8,114926074310,114926091440,114926091690,114926091760,114926092420,114926092540,114926092650,114926092740,114926093060,114926093150,114926095770,50,11
1862,131022442,0,1,48,8,114926165250,114926182250,114926182510,114926182580,114926183240,114926183360,114926183460,114926183560,114926183880,114926183960,114926186600,50,11
1863,147799658,0,1,48,8,114926256080,114926271610,114926271870,114926271940,114926272600,114926272720,114926272820,114926272920,114926273230,114926273320,114926275950,50,11
1864,164576874,0,1,48,8,114926314410,114926363310,114926363610,114926363680,114926364380,114926364500,114926364600,114926364740,114926365050,114926365140,114926367800,50,11
1865,181354090,0,1,48,8,114926437730,114926476910,114926477170,114926477240,114926477900,114926478020,114926478120,114926478220,114926478540,114926478620,114926481240,50,11
1866,198131306,0,1,48,8,114926551400,114926571050,114926571300,114926571370,114926572050,114926572170,114926572270,114926572370,114926572690,114926572780,114926575420,50,11
1867,214908522,0,1,48,8,114926646480,114926661170,114926661420,114926661490,114926662160,114926662280,114926662370,114926662470,114926662790,114926662880,114926665510,50,11
1868,231685738,0,1,48,8,114926735060,114926749960,114926750210,114926750280,114926750980,114926751100,114926751200,114926751300,114926751620,114926751710,114926754340,50,11
1869,248462954,0,1,48,8,114926823900,114926838340,114926838600,114926838670,114926839320,114926839450,114926839550,114926839640,114926839960,114926840050,114926842690,50,11
1870,265240170,0,1,48,8,114926912200,114926927380,114926927640,114926927710,114926928400,114926928530,114926928630,114926928720,114926929040,114926929130,114926931780,50,11
1871,282017386,0,1,48,8,114927010300,114927012590,114927012850,114927012920,114927013600,114927013720,114927013810,114927013950,114927014270,114927014360,114927016940,50,11
1872,298794602,0,1,48,8,114927086710,114927106940,114927107190,114927107260,114927107920,114927108040,114927108140,114927108240,114927108560,114927108650,114927111290,50,11
1873,315571818,0,1,48,8,114927180790,114927197670,114927197920,114927197990,114927198650,114927198770,114927198870,114927198970,114927199290,114927199380,114927202010,50,11
1874,332349034,0,1,48,8,114927271560,114927286690,114927286950,114927287020,114927287680,114927287800,114927287900,114927288000,114927288320,114927288400,114927291040,50,11
1875,349126250,0,1,48,8,114927360490,114927375910,114927376170,114927376240,114927376900,114927377020,114927377120,114927377220,114927377540,114927377620,114927380220,50,11
1876,365903466,0,1,48,8,114927449660,114927464840,114927465100,114927465170,114927465820,114927465950,114927466050,114927466140,114927466460,114927466550,114927469190,50,11
1877,382680682,0,1,48,8,114927538580,114927553650,114927553900,114927553980,114927554630,114927554750,114927554860,114927554950,114927555270,114927555360,114927558000,50,11
1878,399457898,0,1,48,8,114927627430,114927642400,114927642660,114927642730,114927643390,114927643510,114927643610,114927643710,114927644030,114927644110,114927646750,50,11
1879,416235114,0,1,48,8,114927716930,114927730910,114927731160,114927731230,114927731890,114927732010,114927732110,114927732210,114927732530,114927732620,114927735250,50,11
1880,433012330,0,1,48,8,114927804600,114927821470,114927821720,114927821790,114927822450,114927822570,114927822670,114927822770,114927823090,114927823180,114927825820,50,11
1881,449789546,0,1,48,8,114927895200,114927911070,114927911320,114927911390,114927912050,114927912170,114927912280,114927912370,114927912690,114927912780,114927915410,50,11
1882,466566762,0,1,48,8,114927993560,114928013890,114928014140,114928014210,114928014970,114928015090,114928015180,114928015320,114928015640,114928015720,114928018380,50,11
1883,483343978,0,1,48,8,114928088120,114928105980,114928106240,114928106310,114928106970,114928107090,114928107190,114928107290,114928107600,114928107690,114928110330,50,11
1884,500121194,0,1,48,8,114928179740,114928195860,114928196110,114928196180,114928196840,114928196960,114928197060,114928197160,114928197480,114928197570,114928200200,50,11
1885,516898410,0,1,48,8,114928269600,114928286180,114928286440,114928286510,114928287170,114928287290,114928287390,114928287490,114928287800,114928287890,114928290520,50,11
1886,533675626,0,1,48,8,114928360030,114928376040,114928376290,114928376360,114928377020,114928377140,114928377240,114928377340,114928377660,114928377750,114928380380,50,11
1887,550452842,0,1,48,8,114928449890,114928464900,114928465160,114928465230,114928465880,114928466010,114928466110,114928466210,114928466520,114928466610,114928469220,50,11
1888,567230058,0,1,48,8,114928554500,114928556050,114928556310,114928556380,114928557080,114928557200,114928557300,114928557440,114928557760,114928557840,114928560510,50,11
1889,584007274,0,1,48,8,114928630390,114928645630,114928645890,114928645960,114928646620,114928646740,114928646840,114928646940,114928647260,114928647340,114928649970,50,11
1890,600784490,0,1,48,8,114928719410,114928735110,114928735360,114928735430,114928736110,114928736230,114928736330,114928736430,114928736750,114928736830,114928739480,50,11
1891,617561706,0,1,48,8,114928808940,114928823960,114928824220,114928824290,114928824950,114928825070,114928825170,114928825270,114928825590,114928825670,114928828300,50,11
1892,634338922,0,1,48,8,114928898640,114928912480,114928912740,114928912810,114928913470,114928913590,114928913690,114928913830,114928914150,114928914230,114928916890,50,11
1893,651116138,0,1,48,8,114928995460,114929014820,114929015070,114929015140,114929015800,114929015920,114929016020,114929016150,114929016460,114929016550,114929019160,50,11
1894,667893354,0,1,48,8,114929088780,114929106660,114929106920,114929106990,114929107650,114929107770,114929107870,114929107970,114929108290,114929108370,114929111020,50,11
1895,684670570,0,1,48,8,114929180600,114929197000,114929197260,114929197330,114929197980,114929198110,114929198210,114929198300,114929198620,114929198710,114929201350,50,11
1896,701447786,0,1,48,8,114929270830,114929288940,114929289200,114929289270,114929289930,114929290050,114929290150,114929290250,114929290570,114929290650,114929293300,50,11
1897,718225002,0,1,48,8,114929362790,114929412500,114929412750,114929412820,114929413480,114929413600,114929413700,114929413800,114929414120,114929414210,114929416830,50,11
1898,735002218,0,1,48,8,114929486390,114929507140,114929507400,114929507470,114929508120,114929508250,114929508350,114929508440,114929508760,114929508850,114929511490,50,11
1899,751779434,0,1,48,8,114929580910,114929597580,114929597840,114929597910,114929598570,114929598690,114929598790,114929598890,114929599210,114929599290,114929601910,50,11
1900,768556650,0,1,48,8,114929671380,114929686210,114929686460,114929686530,114929687190,114929687310,114929687410,114929687510,114929687830,114929687920,114929690560,50,11
1901,785333866,0,1,48,8,114929759910,114929774400,114929774660,114929774730,114929775390,114929775510,114929775610,114929775710,114929776030,114929776110,114929778740,50,11
1902,802111082,0,1,48,8,114929848130,114929862050,114929862310,114929862380,114929863040,114929863160,114929863260,114929863360,114929863680,114929863760,114929866400,50,11
1903,818888298,0,1,48,8,114929944650,114929969320,114929969570,114929969650,114929970320,114929970440,114929970540,114929970670,114929970990,114929971080,114929973710,50,11
1904,835665514,0,1,48,8,114930044370,114930070130,114930070390,114930070460,114930071140,114930071260,114930071360,114930071460,114930071780,114930071860,114930074520,50,11
1905,852442730,0,1,48,8,114930144070,114930162640,114930162900,114930162970,114930163630,114930163750,114930163850,114930163950,114930164260,114930164350,114930166990,50,11
1906,869219946,0,1,48,8,114930236500,114930252380,114930252630,114930252710,114930253360,114930253480,114930253590,114930253680,114930254000,114930254090,114930256730,50,11
1907,885997162,0,1,48,8,114930326190,114930342270,114930342520,114930342590,114930343250,114930343370,114930343470,114930343570,114930343890,114930343980,114930346580,50,11
1908,902774378,0,1,48,8,114930416020,114930430730,114930430990,114930431060,114930431720,114930431840,114930431940,114930432040,114930432360,114930432440,114930435080,50,11
1909,919551594,0,1,48,8,114930504430,114930519180,114930519430,114930519500,114930520160,114930520280,114930520380,114930520480,114930520800,114930520890,114930523500,50,11
1910,936328810,0,1,48,8,114930592860,114930607580,114930607840,114930607910,114930608570,114930608690,114930608790,114930608890,114930609210,114930609290,114930611940,50,11
1911,953106026,0,1,48,8,114930645610,114930695890,114930696190,114930696260,114930696940,114930697060,114930697150,114930697290,114930697610,114930697690,114930700310,50,11
1912,969883242,0,1,48,8,114930770080,114930786270,114930786530,114930786600,114930787260,114930787380,114930787480,114930787580,114930787900,114930787980,114930790630,50,11
1913,986660458,0,1,48,8,114930859990,114930875660,114930875930,114930876000,114930876660,114930876780,114930876880,114930876980,114930877300,114930877380,114930880020,50,11
1914,1003437674,0,1,48,8,114930958660,114930994290,114930994540,114930994610,114930995270,114930995390,114930995490,114930995580,114930995900,114930995990,114930998650,50,11
1915,1020214890,0,1,48,8,114931069980,114931085580,114931085840,114931085910,114931086570,114931086690,114931086790,114931086880,114931087200,114931087290,114931089920,50,11
1916,1036992106,0,1,48,8,114931159530,114931177780,114931178040,114931178110,114931178760,114931178890,114931178990,114931179080,114931179400,114931179490,114931182140,50,11
1917,1053769322,0,1,48,8,114931252350,114931267850,114931268100,114931268170,114931268850,114931268970,114931269070,114931269170,114931269490,114931269580,114931272200,50,11
1918,1070546538,0,1,48,8,114931341680,114931357460,114931357720,114931357790,114931358440,114931358570,114931358670,114931358760,114931359080,114931359170,114931361820,50,11
1919,1087323754,0,1,48,8,114931431220,114931446260,114931446520,114931446590,114931447250,114931447370,114931447470,114931447570,114931447880,114931447970,114931450600,50,11
1920,1104100970,0,1,48,8,114931519910,114931536520,114931536770,114931536840,114931537500,114931537620,114931537720,114931537820,114931538140,114931538230,114931540860,50,11
1921,1120878186,0,1,48,8,114931610240,114931625290,114931625550,114931625620,114931626270,114931626400,114931626500,114931626600,114931626910,114931627000,114931629610,50,11
1922,1137655402,0,1,48,8,114931699010,114931713810,114931714060,114931714130,114931714790,114931714910,114931715010,114931715110,114931715430,114931715520,114931718160,50,11
1923,1154432618,0,1,48,8,114931787550,114931802280,114931802530,114931802600,114931803260,114931803380,114931803480,114931803580,114931803900,114931803980,114931806610,50,11
