index,raw,opcode,message,timestamp,aliased_addr,dirty,dmask,fillo,hreq_id,ns,nxm,rnode,rreq_id,src,unaliased_addr,vc,xb1,xb10,xb1_2,xb2,xb3,xb4,xb5
200,0x0003e00000008080,0,ECI_CMD_MREQ_RLDD,43211352957,8080,,15,,,1,,,0,0,8080,6,,,,0,0,0,
201,0x4803c00000008080,9,ECI_CMD_MRSP_PSHA,43211353301,8080,0,15,0,,,0,,0,4,8080,4,0,,0,,0,,0
202,0x0003e00000000080,0,ECI_CMD_MREQ_RLDD,43211353405,80,,15,,,1,,,0,0,80,6,,,,0,0,0,
203,0x4803c00000000080,9,ECI_CMD_MRSP_PSHA,43211353668,80,0,15,0,,,0,,0,4,80,4,0,,0,,0,,0
204,0x3803e00000008080,7,ECI_CMD_MREQ_RC2D_S,43211353938,8080,,15,,,1,,,0,0,8080,6,,,,0,0,0,
205,0x2804300000008180,5,ECI_CMD_MREQ_RLDX,43211353953,8180,,0,,,1,,,1,0,8180,6,,,,0,4,0,
206,0x2804300000008280,5,ECI_CMD_MREQ_RLDX,43211353955,8280,,0,,,1,,,1,0,8280,6,,,,0,4,0,
207,0x2804300000008380,5,ECI_CMD_MREQ_RLDX,43211353957,8380,,0,,,1,,,1,0,8380,6,,,,0,4,0,
208,0x2840300000008480,5,ECI_CMD_MREQ_RLDX,43211353959,8480,,0,,,1,,,16,0,8480,6,,,,0,4,0,
209,0x2840300000008580,5,ECI_CMD_MREQ_RLDX,43211353961,8580,,0,,,1,,,16,0,8580,6,,,,0,4,0,
210,0x5000000000008080,10,ECI_CMD_MRSP_PEMD,43211353963,8080,0,0,0,,,0,,0,3,8080,10,0,,0,,0,,0
211,0x2843f00000008680,5,ECI_CMD_MREQ_RLDX,43211353965,8680,,15,,,1,,,16,0,8680,6,,,,0,4,0,
212,0x5007c00000008180,10,ECI_CMD_MRSP_PEMD,43211354044,8180,0,15,0,,,0,,1,4,8180,4,0,,0,,0,,0
213,0x5007c00000008280,10,ECI_CMD_MRSP_PEMD,43211354066,8280,0,15,0,,,0,,1,4,8280,4,0,,0,,0,,0
214,0x5007c00000008380,10,ECI_CMD_MRSP_PEMD,43211354088,8380,0,15,0,,,0,,1,4,8380,4,0,,0,,0,,0
215,0x5043c00000008480,10,ECI_CMD_MRSP_PEMD,43211354110,8480,0,15,0,,,0,,16,4,8480,4,0,,0,,0,,0
216,0x0007e00000008180,0,ECI_CMD_MRSP_VICD,43211354126,8180,,15,,,1,,,,2,8180,4,,1,,,,,0
217,0x5043c00000008580,10,ECI_CMD_MRSP_PEMD,43211354132,8580,0,15,0,,,0,,16,4,8580,4,0,,0,,0,,0
218,0x0007e00000008280,0,ECI_CMD_MRSP_VICD,43211354147,8280,,15,,,1,,,,2,8280,4,,1,,,,,0
219,0x5043c00000008680,10,ECI_CMD_MRSP_PEMD,43211354154,8680,0,15,0,,,0,,16,4,8680,4,0,,0,,0,,0
220,0x0007e00000008380,0,ECI_CMD_MRSP_VICD,43211354169,8380,,15,,,1,,,,2,8380,4,,1,,,,,0
221,0x0007e00000008480,0,ECI_CMD_MRSP_VICD,43211354192,8480,,15,,,1,,,,2,8480,4,,1,,,,,0
222,0x0007e00000008580,0,ECI_CMD_MRSP_VICD,43211354214,8580,,15,,,1,,,,2,8580,4,,1,,,,,0
223,0x0007e00000008680,0,ECI_CMD_MRSP_VICD,43211354237,8680,,15,,,1,,,,2,8680,4,,1,,,,,0
224,0x5807e40000008080,11,ECI_CMD_MFWD_FEVX_EH,43211354302,8080,,15,,1,1,,1,,5,8080,8,0,,,0,0,,
225,0x1807e00000008080,3,ECI_CMD_MRSP_VICDHI,43211354379,8080,,15,,1,1,,,,2,8080,4,,,,,0,,0
226,0x2800300000008180,5,ECI_CMD_MREQ_RLDX,43211355022,8180,,0,,,1,,,0,0,8180,6,,,,0,4,0,
227,0x2804300000008280,5,ECI_CMD_MREQ_RLDX,43211355024,8280,,0,,,1,,,1,0,8280,6,,,,0,4,0,
228,0x2800300000008380,5,ECI_CMD_MREQ_RLDX,43211355026,8380,,0,,,1,,,0,0,8380,6,,,,0,4,0,
229,0x2840300000008480,5,ECI_CMD_MREQ_RLDX,43211355028,8480,,0,,,1,,,16,0,8480,6,,,,0,4,0,
230,0x2840300000008580,5,ECI_CMD_MREQ_RLDX,43211355030,8580,,0,,,1,,,16,0,8580,6,,,,0,4,0,
231,0x2843f00000008680,5,ECI_CMD_MREQ_RLDX,43211355032,8680,,15,,,1,,,16,0,8680,6,,,,0,4,0,
232,0x5003c00000008180,10,ECI_CMD_MRSP_PEMD,43211355102,8180,0,15,0,,,0,,0,4,8180,4,0,,0,,0,,0
233,0x5007c00000008280,10,ECI_CMD_MRSP_PEMD,43211355124,8280,0,15,0,,,0,,1,4,8280,4,0,,0,,0,,0
234,0x5003c00000008380,10,ECI_CMD_MRSP_PEMD,43211355146,8380,0,15,0,,,0,,0,4,8380,4,0,,0,,0,,0
235,0x5043c00000008480,10,ECI_CMD_MRSP_PEMD,43211355168,8480,0,15,0,,,0,,16,4,8480,4,0,,0,,0,,0
236,0x0007e00000008180,0,ECI_CMD_MRSP_VICD,43211355183,8180,,15,,,1,,,,2,8180,4,,1,,,,,0
237,0x5043c00000008580,10,ECI_CMD_MRSP_PEMD,43211355190,8580,0,15,0,,,0,,16,4,8580,4,0,,0,,0,,0
238,0x0007e00000008280,0,ECI_CMD_MRSP_VICD,43211355206,8280,,15,,,1,,,,2,8280,4,,1,,,,,0
239,0x5043c00000008680,10,ECI_CMD_MRSP_PEMD,43211355212,8680,0,15,0,,,0,,16,4,8680,4,0,,0,,0,,0
240,0x0007e00000008380,0,ECI_CMD_MRSP_VICD,43211355227,8380,,15,,,1,,,,2,8380,4,,1,,,,,0
241,0x0007e00000008480,0,ECI_CMD_MRSP_VICD,43211355249,8480,,15,,,1,,,,2,8480,4,,1,,,,,0
242,0x0007e00000008580,0,ECI_CMD_MRSP_VICD,43211355271,8580,,15,,,1,,,,2,8580,4,,1,,,,,0
243,0x0007e00000008680,0,ECI_CMD_MRSP_VICD,43211355294,8680,,15,,,1,,,,2,8680,4,,1,,,,,0
244,0x0003e00000008080,0,ECI_CMD_MREQ_RLDD,43211355296,8080,,15,,,1,,,0,0,8080,6,,,,0,0,0,
245,0x4803c00000008080,9,ECI_CMD_MRSP_PSHA,43211355638,8080,0,15,0,,,0,,0,4,8080,4,0,,0,,0,,0
246,0x7007e40000000080,14,ECI_CMD_MFWD_SINV_H,43211355813,80,,15,,1,1,,1,,5,80,8,0,,,0,0,,
247,0x2004200000000080,4,ECI_CMD_MRSP_HAKD,43211355878,80,,0,,1,1,,,,1,80,10,,,,,0,,0
248,0x3807e00000008080,7,ECI_CMD_MREQ_RC2D_S,43211356242,8080,,15,,,1,,,1,0,8080,6,,,,0,0,0,
249,0x2800300000008180,5,ECI_CMD_MREQ_RLDX,43211356257,8180,,0,,,1,,,0,0,8180,6,,,,0,4,0,
250,0x2804300000008280,5,ECI_CMD_MREQ_RLDX,43211356259,8280,,0,,,1,,,1,0,8280,6,,,,0,4,0,
251,0x2800300000008380,5,ECI_CMD_MREQ_RLDX,43211356261,8380,,0,,,1,,,0,0,8380,6,,,,0,4,0,
252,0x2840300000008480,5,ECI_CMD_MREQ_RLDX,43211356263,8480,,0,,,1,,,16,0,8480,6,,,,0,4,0,
253,0x2840300000008580,5,ECI_CMD_MREQ_RLDX,43211356265,8580,,0,,,1,,,16,0,8580,6,,,,0,4,0,
254,0x2843f00000008680,5,ECI_CMD_MREQ_RLDX,43211356267,8680,,15,,,1,,,16,0,8680,6,,,,0,4,0,
255,0x5004000000008080,10,ECI_CMD_MRSP_PEMD,43211356267,8080,0,0,0,,,0,,1,3,8080,10,0,,0,,0,,0
256,0x5003c00000008180,10,ECI_CMD_MRSP_PEMD,43211356348,8180,0,15,0,,,0,,0,4,8180,4,0,,0,,0,,0
257,0x5007c00000008280,10,ECI_CMD_MRSP_PEMD,43211356370,8280,0,15,0,,,0,,1,4,8280,4,0,,0,,0,,0
258,0x5003c00000008380,10,ECI_CMD_MRSP_PEMD,43211356392,8380,0,15,0,,,0,,0,4,8380,4,0,,0,,0,,0
259,0x5043c00000008480,10,ECI_CMD_MRSP_PEMD,43211356414,8480,0,15,0,,,0,,16,4,8480,4,0,,0,,0,,0
260,0x0007e00000008180,0,ECI_CMD_MRSP_VICD,43211356429,8180,,15,,,1,,,,2,8180,4,,1,,,,,0
261,0x5043c00000008580,10,ECI_CMD_MRSP_PEMD,43211356436,8580,0,15,0,,,0,,16,4,8580,4,0,,0,,0,,0
262,0x0007e00000008280,0,ECI_CMD_MRSP_VICD,43211356452,8280,,15,,,1,,,,2,8280,4,,1,,,,,0
263,0x5043c00000008680,10,ECI_CMD_MRSP_PEMD,43211356458,8680,0,15,0,,,0,,16,4,8680,4,0,,0,,0,,0
264,0x0007e00000008380,0,ECI_CMD_MRSP_VICD,43211356473,8380,,15,,,1,,,,2,8380,4,,1,,,,,0
265,0x0007e00000008480,0,ECI_CMD_MRSP_VICD,43211356495,8480,,15,,,1,,,,2,8480,4,,1,,,,,0
266,0x0007e00000008580,0,ECI_CMD_MRSP_VICD,43211356518,8580,,15,,,1,,,,2,8580,4,,1,,,,,0
